scenario_id,initial_allele_frequency,temperature_rate,selection_strength,food_availability,migration_rate,population_size,generations,final_temperature_anomaly,simulation_replicates,final_allele_frequency,final_population_size,extinction_probability
179,0.6021695320186434,0.015855273974386346,0.20425548865322865,0.6683857664601007,0.12644050002297247,245,103,1.6330932193617935,3,0.8157894736842106,133.0,0.0
180,0.1936173505131451,0.04124488891598805,0.32563983983952194,0.8981598757452863,0.19564088615291228,93,145,5.980508892818267,3,0.8863636363636364,22.0,0.0
181,0.5423270431365398,0.03479137395439355,0.18379444190153807,0.6466939264342766,0.04804525522980063,205,135,4.696835483843129,3,0.9905660377358491,53.0,0.0
182,0.22384449118856412,0.01308576161720124,0.2175076397107375,0.616488552346278,0.043771321758926444,215,152,1.9890357658145883,3,0.9633333333333333,100.0,0.0
183,0.6065818459272319,0.00921107934614458,0.03240225049599996,0.5684844795440929,0.1595021671361505,115,154,1.4185062193062654,3,0.5582010582010583,63.0,0.0
184,0.12268047697775297,0.0352964437508712,0.06702533353901742,0.603540683601744,0.19972190300238318,144,89,3.141383493827537,3,,0.6666666666666666,1.0
185,0.13315560032700968,0.020180414299512117,0.22829392831035564,0.9563855085686146,0.19616422910660686,210,77,1.553891901062433,3,0.7149758454106281,138.0,0.0
186,0.12245833662309656,0.03600173287752773,0.11660228872667533,0.9251518886791344,0.13269065144581735,176,81,2.9161403630797462,3,0.8881578947368421,76.0,0.0
187,0.5877946208990847,0.009583324340347261,0.1655185262974892,0.7089202035635644,0.10015322981605566,146,139,1.3320820833082694,3,0.8666666666666666,90.0,0.0
188,0.467300112362401,0.044657806237706356,0.34981501095174006,0.6856986117131666,0.019039817392172798,220,143,6.386066291992009,3,1.0,45.0,0.0
189,0.6843649324051148,0.01568803466804787,0.1775868434680236,0.6261050011300464,0.010283830911385872,160,137,2.149260749522558,3,1.0,72.0,0.0
190,0.2667362556958734,0.03586094660915459,0.2962784240902355,0.8838000112885995,0.08333319960797603,165,102,3.6578165541337686,3,0.9293785310734464,59.0,0.0
191,0.5317099223769267,0.03645974565523709,0.18720238284523713,0.930470162698597,0.028781739215711657,198,158,5.76063981352746,3,,1.0,1.0
192,0.09438380609116044,0.008601597448348397,0.20082880424766728,0.39388701212181976,0.010561420280022072,133,70,0.6021118213843878,3,0.8191489361702127,94.0,0.0
193,0.32233216199515624,0.03530882689556588,0.04114827208957301,0.7739674442028059,0.1646254634832373,155,86,3.0365591130186655,3,,0.6666666666666666,1.0
194,0.12839870233034084,0.03901444186568305,0.2933998751840303,0.7003121480717215,0.16383997585879606,98,79,3.0821409073889607,3,0.8888888888888888,36.0,0.0
195,0.29430261701896543,0.03372529491257403,0.11238462698366826,0.8390137943818092,0.10083572087816278,192,145,4.890167762323235,3,,0.6666666666666666,1.0
196,0.3413353573644108,0.017819886629538158,0.10014054927316234,0.48544657193275975,0.1502981621142792,273,82,1.461230703622129,3,0.6261904761904762,140.0,0.0
197,0.08760817457433323,0.009580528695951596,0.08611088366525499,0.8850199548244848,0.07970132469484248,223,170,1.6286898783117714,3,0.8479318734793188,137.0,0.0
198,0.12193154271971028,0.030102212504826663,0.17359344230440016,0.605396814853098,0.17501683981081648,272,168,5.057171700810879,3,,0.3333333333333333,1.0
199,0.6148155023786998,0.01026892919851072,0.10065533478685888,0.7764480214117911,0.057816716327638344,138,144,1.4787258045855436,3,0.9246031746031745,84.0,0.0
200,0.40950183604246193,0.025689077045087327,0.2951350159484114,0.8118463016327406,0.00531555299945834,191,74,1.9009917013364621,3,1.0,103.0,0.0
201,0.4330441631455305,0.022906259251757842,0.11325908970975723,0.622126456754621,0.15158206374657213,109,153,3.5046576655189496,3,,1.0,1.0
202,0.40601945548632956,0.018570887676855427,0.11662296367843424,0.6892470060000148,0.06294992371287621,176,126,2.339931847283784,3,0.9658119658119658,78.0,0.0
203,0.4833570962814572,0.004841406069533978,0.030341588807279114,0.4879801402464829,0.17890229954375622,237,135,0.653589819387087,3,0.466281310211946,173.0,0.0
204,0.1452134357978053,0.0402813503584156,0.18038590089194878,0.6594596418411294,0.18710838876853103,180,76,3.0613826272395857,3,0.8948717948717948,65.0,0.0
205,0.1741694440012414,0.027188166981653064,0.0925556830662413,0.7916925559858226,0.04281845786734404,260,80,2.175053358532245,3,0.9296875,128.0,0.0
206,0.1686800569593626,0.020177563473698673,0.08636425573538556,0.43754981620017575,0.1720563772437882,124,102,2.058111474317265,3,0.8233333333333334,50.0,0.0
207,0.2717083199672299,0.004376627608552788,0.14435827952065733,0.5221246652590268,0.12209701346835772,169,90,0.3938964847697509,3,0.5388127853881278,146.0,0.0
208,0.6252048535521031,0.041975664699540866,0.061945938296572856,0.4198119215875752,0.023065287622197596,177,132,5.540787740339394,3,,1.0,1.0
209,0.11171920602044733,0.03865243967100145,0.27136688478012555,0.8828757578547156,0.10521210537720418,117,170,6.570914744070247,3,0.967948717948718,26.0,0.0
210,0.05959731897258805,0.01925439346000287,0.13365973406004356,0.9666195741632166,0.11537219169951858,264,151,2.9074134124604334,3,0.94017094017094,117.0,0.0
211,0.14412859975120762,0.04408126818771887,0.18956465500042083,0.6708868495759197,0.19417694570914756,272,108,4.760776964273638,3,0.8661971830985916,71.0,0.0
212,0.2963417664518453,0.027144366220612275,0.07097683537529181,0.5587056571677057,0.03864166448902611,277,80,2.171549297648982,3,0.9705882352941176,119.0,0.0
213,0.6103168862417834,0.027341240143481466,0.14477529328893157,0.6156350952883634,0.08630380073747093,242,133,3.636384939083035,3,0.96,75.0,0.0
214,0.6509354922976255,0.042109523645250245,0.15527743344981226,0.5640205987385503,0.09020930003705102,275,127,5.347909502946781,3,,1.0,1.0
215,0.3394180006713313,0.03032639662211814,0.20740768748152436,0.5584651053511495,0.06914616115252652,103,108,3.2752508351887593,3,0.9747474747474748,33.0,0.0
216,0.09340864472709041,0.009140693193800844,0.2613964166865235,0.602912862489352,0.04290779451202873,239,126,1.1517273424189063,3,0.9049217002237137,149.0,0.0
217,0.5362114934571962,0.01306916158085097,0.29457276221559814,0.9528781587562822,0.11947890581476815,109,137,1.790475136576583,3,0.8333333333333334,65.0,0.0
218,0.0652259135164471,0.04265735531394198,0.15559511496478198,0.9505352603545294,0.11579550495004852,276,70,2.9860148719759385,3,0.9444444444444443,120.0,0.0
219,0.05582313954670193,0.031258008643806644,0.21005376442621856,0.36724608418394833,0.14869199224447707,118,156,4.876249348433836,3,,0.6666666666666666,1.0
220,0.3625997132343365,0.022027569935361965,0.031751394827080795,0.8613223131208395,0.06614321334922109,258,158,3.4803560497871904,3,,0.6666666666666666,1.0
221,0.2799505936638955,0.026298350157120336,0.1165093722237848,0.4543824031801971,0.1549815806762656,118,120,3.1558020188544402,3,0.9027777777777778,12.666666666666666,0.6666666666666666
222,0.3894469089140079,0.043512885999714625,0.33834557191108916,0.9061673791065623,0.037521858553006715,267,130,5.656675179962901,3,0.9879227053140097,69.0,0.0
223,0.6183587745192101,0.018101949267304324,0.062353973099387186,0.8771258864559492,0.09635271027243433,136,127,2.298947556947649,3,0.9228855721393036,67.0,0.0
224,0.6880366785329557,0.0281100915112451,0.1659934034131524,0.5904898391006785,0.08352385853080913,114,81,2.276917412410853,3,0.9305555555555555,48.0,0.0
225,0.562482874139773,0.03802182490204277,0.12100708306349083,0.5474678019664636,0.17486685126696266,102,72,2.7375713929470793,3,0.8738738738738738,37.0,0.0
226,0.37870648732404255,0.021938055731304543,0.2508405662651071,0.4562046050971454,0.13366614815903075,111,108,2.3693100189808907,3,0.9146341463414633,41.0,0.0
227,0.44453890137366014,0.0037240854245293646,0.17775270309904298,0.6894630810885418,0.042865280570997324,175,84,0.31282317566046663,3,0.5310734463276835,177.0,0.0
228,0.1562777830182419,0.016798066356723963,0.06097924777759085,0.9657578672242428,0.08099881229916346,132,151,2.5365080198653183,3,0.921875,64.0,0.0
229,0.6828594724829272,0.005471617040117781,0.23853422973919805,0.916415906381789,0.12684688679334566,158,113,0.6182927255333093,3,0.5800438596491228,152.0,0.0
230,0.31882115961741864,0.003543652098316433,0.20107224041256808,0.9958029479114509,0.19174150519438682,216,74,0.26223025527541605,3,0.5218476903870162,267.0,0.0
231,0.502883992431757,0.014975889267968024,0.31895652908996375,0.37932458471103103,0.1871748204022161,235,154,2.3062869472670755,3,0.8823529411764706,85.0,0.0
232,0.108727936109243,0.004572446504643866,0.29710645258461943,0.45124248613347656,0.10697963059517411,103,162,0.7407363337523063,3,0.7714285714285714,70.0,0.0
233,0.4101902360780466,0.019081031963331434,0.1724051375532775,0.39102616095751613,0.1937504642723198,145,101,1.9271842282964748,3,0.824858757062147,59.0,0.0
234,0.15687353942081206,0.014300033979136996,0.3385994223652732,0.41128593476720454,0.17346060810023628,114,141,2.0163047910583165,3,0.8478260869565218,46.0,0.0
235,0.5861128500365488,0.04396359423581954,0.2994894897653989,0.9631985283306044,0.025387051358183955,266,150,6.594539135372931,3,0.9919354838709676,62.0,0.0
236,0.395602715034302,0.02537031058843401,0.3176549044225643,0.9816724821203623,0.1409676646086362,235,118,2.993696649435213,3,0.8948220064724919,103.0,0.0
237,0.3357905847942364,0.01861268266059682,0.14571168946325203,0.6044794470948804,0.017950647050239056,228,77,1.4331765648659551,3,0.9557291666666666,128.0,0.0
238,0.5525127953944489,0.02118113439556972,0.32781903633427856,0.747943655586069,0.0070351964368839505,150,85,1.8003964236234262,3,1.0,81.0,0.0
239,0.16789926131871505,0.0439566490487554,0.09998535236852314,0.6852411895872333,0.18723538632803924,256,168,7.384717040190908,3,,0.6666666666666666,1.0
240,0.18836149170697483,0.004112058681251725,0.07915258641208271,0.39116351115666276,0.03902484821846728,118,127,0.5222314525189691,3,0.7432950191570882,87.0,0.0
241,0.64134069351808,0.02510041199885662,0.2303166581437058,0.4812137135462017,0.16011672413477004,254,132,3.3132543838490736,3,0.9155844155844156,77.0,0.0
242,0.6089716755591256,0.042800253601248714,0.14132824824210952,0.40887638804803556,0.0451857915833565,167,114,4.879228910542353,3,,0.6666666666666666,1.0
243,0.6636147467223971,0.018267322362056852,0.27664742837291834,0.7013098499109908,0.03656175408619531,207,102,1.863266880929799,3,0.9386792452830188,106.0,0.0
244,0.4676385629652885,0.030932695971450416,0.16912311897889476,0.49861964173037454,0.14438135590253529,262,87,2.6911445495161863,3,0.8776595744680851,94.0,0.0
245,0.6575686935496348,0.010079853898568497,0.06433995610640653,0.6734710065374963,0.10390991962193881,96,121,1.2196623217267881,3,0.6612021857923498,61.0,0.0
246,0.32256721785702247,0.044777040391673156,0.18560979605458616,0.6606652774808901,0.08435321254291227,275,76,3.4030550697671598,3,0.9619565217391305,92.0,0.0
247,0.42728094287024276,0.011802614205596845,0.23403487367329592,0.3830417502665101,0.19627742025060035,93,117,1.380905862054831,3,0.7592592592592592,45.0,0.0
248,0.6308260989657679,0.022449130449016197,0.04930586194375095,0.8844388049609745,0.12963674593342686,232,148,3.322471306454397,3,,0.6666666666666666,1.0
249,0.31687380855094505,0.029431280002605732,0.3039932812149143,0.7601925378667269,0.06953472696718066,173,136,4.00265408035438,3,0.9629629629629629,54.0,0.0
250,0.4801423063714251,0.043305239387784876,0.14869194289333412,0.6263031488841853,0.16242459223741185,160,121,5.23993396592197,3,,0.6666666666666666,1.0
251,0.5235039723875411,0.02176750697150446,0.09895844538006414,0.834382497807657,0.02623103383694199,163,90,1.9590756274354013,3,0.9597701149425287,87.0,0.0
252,0.44997273846541974,0.034132601408259,0.3163001237977008,0.5271812233203296,0.02214485172011087,109,166,5.666011833770995,3,1.0,22.0,0.0
253,0.1334634689748354,0.010499680236949499,0.12322542513870902,0.6941043801170869,0.17656511320681562,228,146,1.5329533145946268,3,0.6705128205128205,130.0,0.0
254,0.5044655610745655,0.009532764417808157,0.14445844208831174,0.6609632019563407,0.02948519069711717,164,97,0.9246781485273913,3,0.8319088319088319,117.0,0.0
255,0.23658324664840563,0.007472876528148687,0.2060767014106424,0.8082683277407254,0.013986326295372243,170,118,0.8817994303215451,3,0.9716049382716049,135.0,0.0
256,0.5540815008294226,0.034163575544955214,0.2908233907900013,0.6413564115608945,0.16411141652797215,142,94,3.21137610122579,3,0.9047619047619048,49.0,0.0
257,0.27174307614973525,0.009583289785965456,0.17959505261714295,0.6048390145700381,0.04818542328286244,263,145,1.3895770189649912,3,0.9322222222222223,150.0,0.0
258,0.2402773373148032,0.013730586196270935,0.07188490587215841,0.6352341061712666,0.06059292576746041,254,107,1.46917272300099,3,0.8216783216783217,143.0,0.0
259,0.18811816595577024,0.03481568606225572,0.32760107115350956,0.6736557043127769,0.12859968466816651,94,157,5.466062711774148,3,0.9696969696969697,22.0,0.0
260,0.6992158570135513,0.02838120884338278,0.31472942929275793,0.9405953602611673,0.15829029756152446,158,116,3.2922202258324025,3,0.8809523809523809,63.0,0.0
261,0.08437318028401253,0.0026796388839257553,0.18270420265053586,0.6713044467975016,0.08147247757259446,176,127,0.34031413825857093,3,0.6242774566473989,173.0,0.0
262,0.3999490112139661,0.037974360764405794,0.06477027304392396,0.4963654829686045,0.1586009957919261,103,155,5.886025918482898,3,,1.0,1.0
263,0.6965322231259814,0.03953521670464462,0.3147676822631459,0.5543261627094381,0.08033232680187528,233,97,3.834916020350528,3,0.9701492537313433,67.0,0.0
264,0.4362205967891194,0.04236863023090265,0.14028508368371767,0.7120511582229426,0.05925992609069702,131,87,3.6860708300885303,3,0.9702380952380952,28.333333333333332,0.3333333333333333
265,0.1607743049784993,0.004491649815139587,0.3337739273629623,0.6118717455299592,0.16682417840042163,90,138,0.619847674489263,3,0.7060185185185185,72.0,0.0
266,0.1585871781454272,0.009544876602900775,0.2898362244833743,0.5220626119026992,0.18265703674039516,236,84,0.8017696346436651,3,0.6544715447154471,164.0,0.0
267,0.48406477168449447,0.037022376669330156,0.10528204429300639,0.5295347862467679,0.19290377722784036,197,96,3.554148160255695,3,,0.3333333333333333,1.0
268,0.31807122343303196,0.02059817050942174,0.11097111997749873,0.8542642061841088,0.15436986864583105,200,108,2.224602415017548,3,0.8033333333333333,100.0,0.0
269,0.5895342800240916,0.011162222179157102,0.03137784821365717,0.7212587853362317,0.19881555449047572,258,73,0.8148422190784684,3,0.4991749174917492,202.0,0.0
270,0.16935870938466857,0.024313329626944616,0.28918103566235853,0.4078773032987846,0.07904693075177888,154,145,3.525432795906969,3,0.9642857142857143,42.0,0.0
271,0.27893394963226226,0.010119966080452476,0.09255866476690794,0.6165317114947462,0.09588341496117823,231,157,1.5888346746310387,3,0.8008130081300813,123.0,0.0
272,0.4603091204405556,0.03168728404416656,0.3445558948914902,0.6176982361956329,0.08067088064982567,136,163,5.165027299199149,3,0.984375,32.0,0.0
273,0.19473664329338927,0.033382055591023266,0.2714634042298031,0.413562198339538,0.09364628113871681,115,90,3.004385003192094,3,0.9351851851851852,36.0,0.0
274,0.1542014327776654,0.021944608749903678,0.12261750640258078,0.867439290956816,0.1815209782780965,192,151,3.3136359212354556,3,0.8063063063063063,74.0,0.0
275,0.20824068465651568,0.01378777892861016,0.11151307203758956,0.43777476243655344,0.18875967362074225,188,110,1.5166556821471175,3,0.7065217391304347,92.0,0.0
276,0.1805419479457354,0.03840685517185447,0.15774249685049294,0.37282592722128327,0.03238831404992624,240,134,5.1465185930285,3,,0.3333333333333333,1.0
277,0.554546533695055,0.011070178705014656,0.3235665885651654,0.9031481280339069,0.1696761508122162,103,92,1.0184564408613483,3,0.7263374485596709,81.0,0.0
278,0.06385911239553865,0.03929921219775109,0.12785607319634154,0.7522956477627918,0.151993376740146,205,82,3.2225354002155897,3,0.8622222222222221,75.0,0.0
279,0.5531616975277621,0.04235599273532583,0.2630799890388509,0.6367947865123628,0.1753356277503406,125,123,5.209787106445077,3,0.9022988505747126,29.0,0.0
280,0.5289965216372252,0.03728175558591997,0.26979291574368186,0.5371056694313001,0.02356878018116622,278,94,3.504485025076477,3,0.996031746031746,84.0,0.0
281,0.3669262077768366,0.023726907658603122,0.216446191780652,0.606816194406129,0.15737827629000556,273,162,3.8437590406937057,3,0.9259259259259259,81.0,0.0
282,0.19530578583124572,0.03367049836118118,0.24695099281441427,0.6900088245315548,0.03770604677483205,154,150,5.050574754177178,3,0.9868421052631579,38.0,0.0
283,0.6736196113713179,0.03303896228604537,0.3237151989202348,0.9897204222161998,0.07041013484784764,157,134,4.42722094633008,3,0.9673202614379085,51.0,0.0
284,0.34753493421751225,0.044425036115118895,0.06001850368247197,0.6180436942931959,0.17510780890544725,108,98,4.353653539281652,3,,1.0,1.0
285,0.5578212099280447,0.018459675999550992,0.3435931327648506,0.9242943936754099,0.06026407153252307,137,147,2.7135723719339957,3,0.9596774193548386,62.0,0.0
286,0.25569388436829,0.02807360212926801,0.2407138458858534,0.8892370159057083,0.004890168176402976,176,92,2.582771395892657,3,1.0,81.0,0.0
287,0.5069849330943477,0.026231499189690102,0.18859362502436575,0.38588647186018726,0.06965517669229125,246,157,4.118345372781346,3,0.92090395480226,59.0,0.0
288,0.05069820081414156,0.019046758120686916,0.3324474520546472,0.3830724774542595,0.14994115020892737,192,96,1.828488779585944,3,0.8621399176954734,81.0,0.0
289,0.6106279175429605,0.034080923095252694,0.3134256546746761,0.4903511137803229,0.106258550963721,168,148,5.043976618097399,3,0.9684684684684685,37.0,0.0
290,0.19461882780663725,0.011922091126490328,0.038698282719227206,0.973034941084044,0.1420033760109247,110,134,1.597560210949704,3,0.5516431924882629,71.0,0.0
291,0.5284764642056439,0.02485935550390389,0.18236282274893129,0.6421959567302886,0.12808784242072827,149,90,2.23734199535135,3,0.904040404040404,66.0,0.0
292,0.6249993256599626,0.0369053519624284,0.14186035566465083,0.7260960429281409,0.028205459990002926,140,168,6.20009912968797,3,,1.0,1.0
293,0.63493810071229,0.041641592779465615,0.1362921752651045,0.4599375597988562,0.04235443269326207,115,79,3.2896858295777838,3,0.9852941176470589,11.666666666666666,0.6666666666666666
294,0.1104741221679275,0.005066094969948352,0.34674338214555944,0.3981374941898978,0.026508416190282727,190,153,0.7751125304020978,3,0.9539295392953929,123.0,0.0
295,0.41876094521777185,0.03529993979648129,0.23189184248724956,0.9234137957138162,0.12769350555294812,174,122,4.306592655170718,3,0.9375,56.0,0.0
296,0.5075422948200707,0.02123788832706071,0.14074042332951509,0.6539740940926381,0.03394282101971213,170,150,3.1856832490591063,3,0.980225988700565,59.0,0.0
297,0.20467153349508288,0.008601856492493041,0.10883271737063256,0.8973455986519558,0.06604025911954628,272,139,1.1956580524565328,3,0.6851851851851851,198.0,0.0
298,0.6037944525393453,0.005343020677776811,0.2748078096569737,0.5499825531463696,0.04332447283680854,176,139,0.7426798742109767,3,0.8932291666666666,128.0,0.0
299,0.6395637372312666,0.014685825974633,0.21202681772298207,0.5383921740021695,0.1108571171452856,144,132,1.9385290286515562,3,0.9025641025641026,65.0,0.0
300,0.4389247104894204,0.028812493894638073,0.0732255335096077,0.8008013052313677,0.13495007127604466,196,138,3.9761241574600543,3,,0.6666666666666666,1.0
301,0.07962727033493323,0.021214070223808563,0.1608912422546335,0.40636246436807943,0.044473585579362145,153,114,2.4184040055141764,3,0.9636363636363637,55.0,0.0
302,0.5277472276049151,0.012193669310340516,0.29551997123997165,0.7047688857306512,0.1520843370369235,273,117,1.4266593093098403,3,0.794478527607362,163.0,0.0
303,0.36446013103288966,0.028647933743324527,0.32695059461306375,0.6696781779183915,0.1057315076216582,212,130,3.7242313866321886,3,0.9253731343283582,67.0,0.0
304,0.5241351419894762,0.005089564425908076,0.19501998032703105,0.6630345329839282,0.1843369968475141,153,119,0.605658166683061,3,0.5520833333333334,128.0,0.0
305,0.34377475824520176,0.043374599506992184,0.17418446835228207,0.4675748797093587,0.04338322456115767,117,79,3.4265933610523827,3,0.9852941176470589,34.0,0.0
306,0.03038064660349278,0.02057366342302072,0.2761576260154308,0.8267531878198933,0.006429817560570039,131,127,2.6128552547236317,3,1.0,19.333333333333332,0.6666666666666666
307,0.13336969402702892,0.042466280244881985,0.08355679988613736,0.757315491503363,0.06524767243281136,165,134,5.690481552814186,3,,0.6666666666666666,1.0
308,0.30621325963093027,0.03466465124917497,0.1038173201049145,0.9387647043942691,0.10004192986267042,119,146,5.061039082379546,3,,0.6666666666666666,1.0
309,0.5993192282388221,0.04494963027105661,0.10166261299006663,0.5364800688162457,0.05008661734637765,220,96,4.315164506021435,3,,0.6666666666666666,1.0
310,0.42023797683138286,0.04472146849527125,0.34688898786968136,0.6924026003854999,0.12780544205293476,227,156,6.976549085262315,3,0.945736434108527,43.0,0.0
311,0.6550654171638485,0.010766006975170387,0.1991333532615849,0.891344085529983,0.06064041532691833,269,114,1.2273247951694242,3,0.8618307426597581,193.0,0.0
312,0.6903661380130454,0.04435700795899745,0.31995417944485804,0.8689914241382375,0.053826100144561156,97,102,4.524414811817739,3,0.9770114942528735,29.0,0.0
313,0.396679503607266,0.02611342710616652,0.1917609021942614,0.7638356819455989,0.08166460452659777,219,145,3.7864469303941455,3,0.9722222222222222,72.0,0.0
314,0.2534784507404981,0.01621911086869316,0.07071230780538496,0.4726629365187975,0.17010417578427153,278,115,1.8651977498997134,3,0.7208672086720868,123.0,0.0
315,0.18267141699039863,0.034651667300962655,0.207273960261395,0.3637514074251407,0.06327229146734303,111,87,3.014695055183751,3,0.9646464646464646,33.0,0.0
316,0.4694348168585032,0.013826334747100872,0.05078296934718196,0.385707742978485,0.11634545959174299,243,72,0.9954961017912628,3,0.4598108747044917,141.0,0.0
317,0.5986907158011794,0.008682076128062852,0.2241012272625375,0.6390472182069846,0.08857030424638052,163,77,0.6685198618608397,3,0.7846153846153845,130.0,0.0
318,0.5678440076421845,0.04040125684438986,0.033525333562953105,0.4660927142031265,0.18078083775909579,154,125,5.050157105548733,3,,0.6666666666666666,1.0
319,0.13052651742630078,0.01071998946219383,0.2411955981558765,0.8211309344604675,0.11988536171598706,273,166,1.7795182507241756,3,0.8549783549783551,154.0,0.0
320,0.36102261445339057,0.014911692222128646,0.18271453119225484,0.583783090883297,0.044883178534937264,230,74,1.1034652244375198,3,0.9086757990867581,146.0,0.0
321,0.2659823706886332,0.032590601951518916,0.03590009692006202,0.6354660335838576,0.1288018802899737,137,131,4.269368855648978,3,,1.0,1.0
322,0.5503544520454396,0.03685234777337129,0.2577458626942041,0.41681850249408714,0.09500448880087214,208,130,4.7908052105382675,3,0.9492753623188405,46.0,0.0
323,0.19452924600233257,0.00382972815881139,0.101548902680335,0.6456813611262152,0.08278606381092019,105,87,0.3331863498165909,3,0.4803921568627451,102.0,0.0
324,0.5823584135979402,0.04180452675567915,0.09443146209686885,0.9542223951186941,0.003572191835036165,147,163,6.814137861175702,3,,1.0,1.0
325,0.6677922893542083,0.0025182301096847836,0.27416617496855933,0.9806310221703982,0.1811804437635557,134,168,0.42306265842704366,3,0.6137387387387387,148.0,0.0
326,0.39871674881741825,0.0053607140150716956,0.30193254329761154,0.7489883662758575,0.12294734883765782,181,112,0.6003999696880299,3,0.6822916666666666,160.0,0.0
327,0.4131341242691431,0.008603930500702925,0.2667264085011681,0.39876124977850247,0.14595615340875842,125,155,1.3336092276089533,3,0.7407407407407408,63.0,0.0
328,0.34655401396820706,0.023922705740453118,0.12990856733506503,0.980148079421632,0.14662489491190908,94,107,2.5597295142284837,3,0.8623188405797101,46.0,0.0
329,0.14712094877611337,0.011441922464689927,0.178455131555216,0.9626694602043196,0.1468292691521836,108,91,1.0412149442867833,3,0.6360153256704981,87.0,0.0
330,0.6059059593906617,0.018262622489416284,0.30255109848080597,0.5071047386877351,0.12373212238726353,181,163,2.9768074657748542,3,0.9138888888888889,60.0,0.0
331,0.20278898612902205,0.03179584339519176,0.34594003838628595,0.44788888670795224,0.017680458140134882,218,138,4.387826388536463,3,1.0,52.0,0.0
332,0.2576230849918503,0.0050635125267634185,0.1820977977227533,0.8399509417685712,0.05702448008303776,187,103,0.521541790256632,3,0.7106227106227107,182.0,0.0
333,0.5966185984334713,0.024363092227243983,0.29967423001807103,0.6401531698934111,0.19059503231202068,138,135,3.289017450677938,3,0.8900709219858155,47.0,0.0
334,0.10765223976389711,0.040058998493752426,0.18656486106585526,0.4420653291823882,0.030538026768284144,125,139,5.568200790631587,3,,0.3333333333333333,1.0
335,0.06173957950875815,0.01432353189129397,0.07473202895035778,0.6367003292512348,0.08287075439887226,193,122,1.7474708907378642,3,0.8164983164983165,99.0,0.0
336,0.21735634049869523,0.003377874343261619,0.22660355409125943,0.5929167018735284,0.1302669997480093,235,80,0.27022994746092954,3,0.5670995670995671,231.0,0.0
337,0.03923082804701372,0.012676652659067587,0.17609514335809667,0.6061467832095038,0.1620605110546933,91,108,1.3690784871792994,3,0.7211538461538461,52.0,0.0
338,0.3853955903340628,0.02752117047501426,0.03698604532665971,0.6848366949500229,0.06896625187976757,253,112,3.0823710932015973,3,,0.3333333333333333,1.0
339,0.09719255699181767,0.03566128432289174,0.3315693602587272,0.36447473340923997,0.12027455256226958,137,147,5.2422087954650864,3,0.9135802469135802,27.0,0.0
340,0.2208210843954259,0.03586489014911832,0.2323536162452164,0.9539557109761955,0.19620096227075456,230,74,2.6540018710347555,3,0.8734567901234568,108.0,0.0
341,0.3281082998880941,0.025520474865863382,0.07695783462644878,0.5685857897777851,0.19752948955129235,126,71,1.8119537154763001,3,0.6311475409836066,61.0,0.0
342,0.3331803141213373,0.038234148733882437,0.13364840407017228,0.6618690267908496,0.195609149157596,145,117,4.473395401864245,3,,0.3333333333333333,1.0
343,0.11771727913815436,0.004224024141654815,0.33253330318078345,0.5227761186287927,0.10081278131291019,98,79,0.3336979071907304,3,0.5303030303030304,88.0,0.0
344,0.3138489307689054,0.041994537327755335,0.19077215796190025,0.9812378486715131,0.05176712744747994,258,120,5.03934447933064,3,0.9802631578947368,76.0,0.0
345,0.6058856305122479,0.02127485124581098,0.11943595954246065,0.9060589862216231,0.0779778937745218,152,123,2.6168067032347504,3,0.9547619047619048,70.0,0.0
346,0.6842731344981475,0.010018781674502146,0.1264482037504594,0.37019524004539595,0.07836754198201056,197,90,0.9016903507051931,3,0.7535612535612536,117.0,0.0
347,0.4856234067232872,0.00979682272693165,0.24594008076987828,0.5212590283230565,0.07104356682423996,166,105,1.0286663863278234,3,0.8461538461538461,104.0,0.0
348,0.5102236726096182,0.02205989831494875,0.14561564763285856,0.9042047673756424,0.11439012512824054,140,91,2.007450746660336,3,0.8311688311688311,77.0,0.0
349,0.6330611563562674,0.016733962729446543,0.04247340081194252,0.6714901455833944,0.024787610888175562,271,94,1.5729924965679751,3,0.7913907284768212,151.0,0.0
350,0.5305642847005654,0.007622327975181698,0.28822215179329136,0.9589897372851199,0.12130642008158894,118,141,1.0747482445006196,3,0.7741935483870969,93.0,0.0
351,0.5081030286379696,0.04469074216262913,0.1392922439045193,0.4558567583077566,0.1038334469828643,247,123,5.496961286003383,3,,0.6666666666666666,1.0
352,0.14920136715841678,0.028363705016747995,0.03451991471258367,0.952984461595244,0.05291485556425233,139,73,2.0705504662226035,3,0.8744588744588745,77.0,0.0
353,0.1025271257881542,0.012330704776024593,0.11764997395393445,0.3713264996735236,0.055870962438745835,142,89,1.0974327250661888,3,0.8247863247863249,78.0,0.0
354,0.28367602138112746,0.018562212706306674,0.1384824769929213,0.5631505242949576,0.017946255548250245,205,72,1.3364793148540806,3,0.9008620689655172,116.0,0.0
355,0.1654165811048326,0.03453592537891446,0.34705912497635905,0.9535420137872639,0.10084387110755373,242,123,4.247918821606478,3,0.9465020576131686,81.0,0.0
356,0.24076965125401448,0.03527939586141922,0.27472214013844753,0.898777032428589,0.1791009154393769,122,113,3.9865717323403715,3,0.8902439024390244,41.0,0.0
357,0.5438066306318223,0.036675145338222775,0.12870707919928004,0.9540074586039975,0.018868300527931092,267,170,6.234774707497872,3,,0.6666666666666666,1.0
